game_id,inning,home_runs,away_runs,home_hits,away_hits,home_errors,away_errors,home_lob,away_lob
718102,8,0,3,1,3,0,0,0,1
718102,9,0,0,1,1,0,0,2,1
718102,10,0,1,0,0,0,0,1,1
718108,1,0,2,1,2,0,0,1,0
718108,2,0,0,0,1,0,0,0,1
718108,3,0,0,0,0,1,0,0,1
718108,4,1,0,1,1,0,0,0,0
718108,5,2,0,3,1,0,0,1,1
718108,6,1,0,2,1,0,0,0,1
718108,7,0,0,0,0,0,0,0,1
718108,8,1,0,2,0,0,0,1,0
718108,9,,0,0,0,0,0,0,0
718101,1,0,1,2,1,0,0,2,0
718101,2,0,0,0,0,0,0,0,0
718101,3,3,0,2,0,0,0,1,0
718101,4,0,0,2,0,0,0,1,0
718101,5,0,0,0,0,0,0,0,0
718101,6,0,1,0,2,0,0,0,2
718101,7,0,2,0,3,0,0,0,1
718101,8,0,0,1,1,0,0,1,1
718101,9,0,0,0,1,0,0,1,1
718100,1,4,0,5,2,0,0,1,3
718100,2,4,0,4,0,0,1,1,0
718100,3,0,0,0,0,0,0,0,0
718100,4,0,1,1,3,0,0,0,2
718100,5,1,0,2,0,0,0,1,1
718100,6,2,0,3,0,0,0,1,0
718100,7,0,0,0,1,0,0,3,0
718100,8,0,3,0,4,0,0,0,2
718100,9,,1,0,3,0,0,0,2
718097,1,6,0,4,0,0,1,0,0
718097,2,0,0,1,0,0,0,1,0
718097,3,2,0,2,2,0,0,2,2
718097,4,0,0,0,0,0,0,2,0
718097,5,2,0,3,0,0,0,1,0
718097,6,0,2,0,2,0,0,1,0
718097,7,1,0,2,0,0,0,0,0
718097,8,1,1,1,2,0,0,1,1
718097,9,,0,0,0,0,0,0,0
718103,1,0,0,1,0,0,0,1,0
718103,2,0,0,0,1,0,0,1,2
718103,3,0,0,0,0,0,0,0,0
718103,4,0,0,0,2,0,0,0,1
718103,5,0,0,0,0,0,0,0,1
718103,6,0,0,0,1,0,0,0,0
718103,7,0,0,0,0,0,0,0,0
718103,8,0,1,2,1,1,0,2,2
718103,9,0,0,0,0,1,0,0,1
718098,1,2,0,4,1,0,0,3,1
718098,2,0,0,0,0,0,0,0,0
718098,3,0,0,0,0,0,0,0,0
718098,4,0,1,1,2,0,0,1,1
718098,5,0,0,0,1,0,0,0,0
718098,6,0,1,0,1,1,0,0,0
718098,7,0,0,1,0,0,0,2,1
718098,8,1,0,1,1,1,0,0,1
718098,9,,0,0,1,0,0,0,1
718095,1,1,0,1,2,0,0,0,1
718095,2,0,0,0,0,0,0,0,0
718095,3,1,1,1,2,0,0,3,1
718095,4,2,0,2,0,0,0,0,0
718095,5,0,3,0,6,0,0,0,2
718095,6,0,0,0,0,0,0,1,0
718095,7,0,0,1,0,0,0,1,1
718095,8,0,0,0,0,0,0,0,0
718095,9,0,0,0,0,0,0,1,0
718095,10,0,3,0,3,0,0,1,1
718093,1,1,0,1,0,0,0,1,0
718093,2,3,0,2,0,0,0,0,0
718093,3,0,1,0,2,0,0,0,0
718093,4,2,2,4,2,0,0,1,0
718093,5,0,0,0,0,0,0,0,0
718093,6,0,0,1,0,0,0,1,0
718093,7,2,0,2,0,0,0,3,0
718093,8,0,1,0,2,0,0,0,1
718093,9,,0,0,0,0,0,0,2
718109,1,1,0,2,0,0,0,2,0
718109,2,2,0,1,0,0,0,0,0
718109,3,0,0,1,0,0,0,0,0
718109,4,0,0,0,1,0,0,0,1
718109,5,0,0,0,2,0,0,0,2
718109,6,0,3,1,3,0,0,0,0
718109,7,0,0,0,0,0,0,0,0
718109,8,3,0,3,0,0,0,1,1
718109,9,,2,0,3,0,0,0,1
718094,1,2,0,3,1,0,0,2,2
718094,2,0,0,0,0,0,0,0,0
718094,3,0,0,0,0,0,0,0,1
718094,4,0,3,0,4,2,0,0,2
718094,5,0,2,0,2,1,0,0,1
718094,6,0,0,1,0,0,0,1,0
718094,7,0,2,1,2,0,0,1,2
718094,8,1,0,2,0,0,0,1,0
718094,9,0,0,1,0,0,0,0,0
718096,1,0,3,0,3,0,0,1,1
718096,2,0,0,1,1,0,0,1,3
718096,3,0,0,1,0,0,0,1,0
718096,4,1,0,2,0,0,0,1,0
718096,5,0,0,0,1,0,0,0,2
718096,6,1,1,2,3,0,0,2,2
718096,7,0,2,1,3,1,0,1,1
718096,8,0,0,0,0,0,0,0,1
718096,9,0,0,1,1,0,0,1,1
718092,1,0,0,0,1,0,0,0,1
718092,2,1,3,1,2,0,0,0,2
718092,3,0,0,0,0,0,0,0,0
718092,4,0,1,0,3,0,0,0,2
718092,5,0,0,0,0,0,0,2,0
718092,6,1,0,2,0,0,0,1,0
718092,7,0,0,0,0,0,0,0,1
718092,8,0,0,0,0,0,0,0,0
718092,9,0,0,0,1,0,0,2,1
718085,1,1,0,1,0,0,0,1,0
718085,2,0,0,2,1,0,0,1,0
718085,3,0,0,0,0,0,0,0,0
718085,4,0,0,0,0,0,0,0,0
718085,5,0,2,1,1,0,0,1,0
718085,6,0,1,0,1,0,0,0,0
718085,7,0,1,0,1,0,0,0,1
718085,8,0,0,0,1,0,0,0,1
718085,9,0,0,2,1,0,0,3,1
718089,1,3,0,5,0,0,0,2,1
718089,2,1,0,3,0,0,1,2,2
718089,3,2,1,4,1,0,0,2,1
718089,4,0,0,0,2,0,0,0,3
718089,5,0,0,1,0,0,0,1,0
718089,6,0,2,2,3,0,1,2,3
718089,7,0,1,1,0,1,0,1,1
718089,8,0,0,2,0,0,0,1,0
718089,9,,0,0,0,0,0,0,0
718091,1,0,1,0,1,0,0,0,0
718091,2,1,0,0,0,0,1,0,1
718091,3,0,1,0,1,0,0,0,1
718091,4,0,0,0,0,0,0,0,0
718091,5,2,1,3,1,0,0,2,0
718091,6,0,1,0,1,2,0,1,1
718091,7,0,3,0,3,0,0,0,1
718091,8,0,0,0,1,0,0,1,1
718091,9,0,1,0,1,1,0,0,1
718088,1,0,0,0,0,0,0,0,0
718088,2,0,0,1,0,0,0,2,0
718088,3,0,0,1,0,0,0,1,1
718088,4,0,0,0,2,0,0,0,1
718088,5,0,0,1,0,0,0,1,0
718088,6,0,0,1,0,1,0,1,2
718088,7,2,0,3,0,0,0,1,1
718088,8,0,0,0,0,0,0,1,1
718088,9,,1,0,1,0,0,0,1
718090,1,1,0,2,0,0,0,1,0
718090,2,0,1,1,1,0,0,1,0
718090,3,1,0,2,0,0,0,2,1
718090,4,0,0,0,0,0,0,0,0
718090,5,0,0,0,0,0,0,0,0
718090,6,1,0,1,0,0,0,0,1
718090,7,0,0,0,1,0,0,0,1
718090,8,0,1,1,1,0,0,1,0
718090,9,,0,0,0,0,0,0,0
718087,1,0,0,2,0,0,0,1,1
718087,2,1,0,3,1,0,0,3,1
718087,3,0,2,1,2,0,0,1,1
718087,4,0,0,2,0,0,0,1,0
718087,5,0,0,0,1,0,0,0,1
718087,6,0,0,1,1,0,0,2,1
718087,7,1,0,1,1,0,0,2,1
718087,8,0,0,0,0,0,0,0,0
718087,9,0,0,1,1,0,0,1,1
718087,10,1,1,1,1,0,0,0,0
718087,11,0,5,0,5,0,0,1,2
718099,1,0,0,1,0,0,0,1,1
718099,2,0,0,1,0,0,0,3,0
718099,3,0,0,0,1,0,0,0,1
718099,4,1,0,3,1,0,0,1,0
718099,5,0,0,0,0,0,0,0,0
718099,6,1,0,2,1,0,0,2,1
718099,7,1,0,2,0,0,0,0,0
718099,8,2,4,2,4,0,0,1,0
718099,9,,0,0,1,0,0,0,1
718082,1,0,1,1,1,0,0,1,0
718082,2,0,0,1,1,0,0,0,1
718082,3,0,0,1,0,0,0,2,0
718082,4,0,0,1,0,0,0,1,0
718082,5,0,0,0,1,0,0,0,1
718082,6,1,0,1,0,0,0,0,0
718082,7,0,0,0,0,0,0,0,0
718082,8,1,0,2,0,0,0,1,0
718082,9,,0,0,0,0,0,0,0
718081,1,0,0,0,0,0,0,0,0
718081,2,0,1,1,1,0,0,2,2
718081,3,0,0,0,1,0,0,0,1
718081,4,3,2,2,2,0,0,1,0
718081,5,0,3,1,4,0,0,1,2
718081,6,0,0,1,0,0,0,0,0
718081,7,0,0,1,1,0,0,1,1
718081,8,1,0,1,0,0,0,3,0
718081,9,0,0,0,1,0,0,1,1
718086,1,0,0,0,0,0,0,0,0
718086,2,0,0,0,1,0,0,2,1
718086,3,0,0,0,0,0,0,0,0
718086,4,0,0,0,0,0,0,1,0
718086,5,1,0,3,1,0,0,1,0
718086,6,1,0,1,1,0,0,2,1
718086,7,0,0,1,0,0,0,2,0
718086,8,0,0,0,0,0,0,0,0
718086,9,,0,0,1,0,0,0,1
718084,1,0,0,0,0,0,0,0,0
718084,2,0,2,0,2,0,0,0,1
718084,3,0,0,1,1,0,0,1,1
718084,4,1,0,1,0,0,0,0,0
718084,5,3,0,3,1,0,0,0,2
718084,6,0,0,0,0,0,0,0,0
718084,7,1,0,3,0,0,0,2,1
718084,8,0,0,1,0,0,0,1,0
718084,9,,0,0,0,0,0,0,0
718083,1,0,0,0,0,0,0,0,1
718083,2,3,0,3,0,0,0,1,0
718083,3,0,1,0,2,0,0,0,0
718083,4,1,0,2,1,0,0,3,1
718083,5,3,2,4,1,0,0,1,2
718083,6,0,0,0,0,0,0,0,0
718083,7,3,0,3,0,0,0,0,0
718083,8,0,2,0,1,0,0,0,1
718083,9,,0,0,1,0,0,0,1
718076,1,0,0,1,1,0,0,1,0
718076,2,5,0,4,2,0,0,0,2
718076,3,0,0,0,0,0,0,1,0
718076,4,0,0,0,1,0,0,1,1
718076,5,6,0,5,1,0,0,1,1
718076,6,0,1,0,1,1,0,0,2
718076,7,0,0,0,1,0,0,0,1
718076,8,2,2,3,2,0,0,1,1
718076,9,,0,0,0,0,0,0,0
718078,1,0,1,0,1,0,0,1,0
718078,2,1,0,1,0,0,0,0,0
718078,3,3,1,3,2,0,0,0,1
718078,4,0,1,0,1,0,0,0,0
718078,5,0,1,0,3,0,0,0,1
718078,6,2,0,3,2,0,0,2,2
718078,7,0,0,0,2,0,0,0,1
718078,8,1,0,2,0,0,0,1,0
718078,9,,1,0,2,1,0,0,1
718080,1,0,0,2,0,0,0,2,0
718080,2,0,0,0,0,0,0,0,1
718080,3,0,1,0,1,0,0,1,1
718080,4,1,0,3,0,0,0,1,0
718080,5,0,0,0,1,0,0,2,1
718080,6,0,0,0,0,0,0,0,0
718080,7,2,0,2,2,0,0,1,3
718080,8,1,1,2,2,0,2,1,0
718080,9,,0,0,1,0,0,0,1
718079,1,4,0,1,0,0,1,1,1
718079,2,0,0,1,1,0,0,0,0
718079,3,2,0,2,0,0,0,0,0
718079,4,0,0,0,2,0,0,0,1
718079,5,0,0,0,2,0,1,1,2
718079,6,1,0,2,0,0,0,1,0
718079,7,0,0,0,0,0,0,0,0
718079,8,0,0,0,2,0,0,0,2
718079,9,,0,0,0,0,0,0,2
718072,1,0,0,1,1,0,0,2,0
718072,2,1,0,1,0,0,0,0,0
718072,3,0,0,1,0,0,0,0,0
718072,4,0,0,0,1,0,0,0,2
718072,5,0,0,0,0,0,0,0,0
718072,6,0,0,0,0,0,0,1,1
718072,7,2,0,1,1,0,0,0,2
718072,8,0,0,0,0,0,0,0,0
718072,9,,0,0,0,0,0,0,0
718075,1,0,0,2,1,0,0,1,1
718075,2,1,0,2,1,0,0,1,0
718075,3,0,0,0,1,0,0,0,1
718075,4,0,0,1,0,0,0,2,0
718075,5,0,0,0,0,0,0,1,0
718075,6,0,1,1,1,0,0,2,0
718075,7,5,0,3,0,0,0,0,0
718075,8,0,1,2,1,0,0,1,1
718075,9,,2,0,2,0,0,0,0
718071,1,2,0,3,0,0,0,1,0
718071,2,0,3,0,3,0,0,0,2
718071,3,2,0,3,0,0,0,2,1
718071,4,0,0,1,1,0,0,2,1
718071,5,1,1,1,1,1,0,1,1
718071,6,0,0,0,0,0,0,0,0
718071,7,0,0,0,0,0,0,0,1
718071,8,0,1,0,2,0,0,1,1
718071,9,0,0,0,0,0,0,0,3
718071,10,1,0,0,0,0,0,1,2
718077,1,0,0,1,1,0,0,0,1
718077,2,3,0,2,1,0,1,0,1
718077,3,1,0,1,1,0,1,2,1
718077,4,0,2,0,2,0,0,0,0
718077,5,0,0,1,1,0,0,0,0
718077,6,1,0,1,0,0,0,0,0
718077,7,1,0,1,1,0,0,0,1
718077,8,0,0,0,0,0,0,1,0
718077,9,,2,0,4,0,0,0,3
718073,1,0,0,1,0,0,0,1,1
718073,2,0,3,0,4,1,0,1,1
718073,3,0,0,1,1,0,0,1,1
718073,4,2,0,2,0,0,0,0,0
718073,5,0,1,0,3,0,0,0,2
718073,6,0,0,0,0,0,0,1,0
718073,7,1,0,2,0,0,0,3,0
718073,8,0,1,0,2,0,0,0,1
718073,9,0,1,0,0,1,0,1,1
718074,1,4,0,4,0,0,0,2,0
718074,2,0,1,0,1,0,0,0,0
718074,3,0,0,0,0,0,0,0,0
718074,4,0,2,1,3,0,0,0,2
718074,5,1,3,1,3,0,0,2,1
718074,6,0,1,1,2,0,0,0,1
718074,7,0,1,0,2,0,0,0,0
718074,8,1,0,2,0,0,0,1,1
718074,9,0,0,0,1,0,0,0,1
718066,1,3,3,3,3,0,0,0,2
718066,2,0,0,0,1,0,0,0,2
718066,3,0,2,0,3,0,0,0,1
718066,4,0,0,0,0,0,0,0,1
718066,5,2,0,2,0,0,0,0,0
718066,6,0,0,0,0,0,0,1,3
718066,7,0,0,0,1,1,0,1,1
718066,8,0,0,0,1,0,0,0,1
718066,9,0,0,0,0,0,0,1,1
718066,10,0,3,0,2,0,0,2,1
718067,1,0,4,0,2,0,0,0,1
718067,2,0,0,1,0,0,0,1,0
718067,3,0,0,1,0,1,0,2,1
718067,4,0,0,0,1,0,0,1,0
718067,5,0,0,1,0,0,0,2,0
718067,6,0,0,0,0,0,0,0,2
718067,7,0,0,0,0,0,0,0,0
718067,8,1,0,1,1,1,0,2,2
718067,9,0,0,0,1,0,0,0,1
718068,1,0,0,0,0,0,0,0,2
718068,2,1,2,2,2,0,0,1,0
718068,3,0,0,0,0,0,0,1,0
718068,4,0,1,1,2,0,0,1,1
718068,5,0,2,1,3,0,0,1,1
718068,6,0,5,0,4,0,0,0,0
718068,7,1,0,1,1,0,0,1,2
718068,8,0,2,1,3,0,1,1,2
718068,9,0,0,0,0,0,0,0,1
718069,1,2,0,3,1,0,0,1,0
718069,2,0,0,0,2,0,0,0,0
718069,3,0,1,0,2,0,0,0,2
718069,4,0,1,0,1,0,0,1,2
718069,5,0,0,1,0,0,0,1,0
718069,6,1,0,1,2,0,0,0,2
718069,7,2,0,2,0,1,0,1,2
718069,8,0,1,0,2,0,0,0,1
718069,9,,0,0,1,0,0,0,1
718070,1,0,0,0,0,0,0,1,0
718070,2,1,0,2,1,0,0,3,1
718070,3,0,0,0,0,0,0,0,0
718070,4,0,0,1,1,0,0,0,1
718070,5,0,0,0,0,0,0,0,0
718070,6,0,1,0,2,0,0,0,0
718070,7,0,0,1,0,0,0,1,0
718070,8,1,0,1,0,0,0,1,0
718070,9,,0,0,0,0,0,0,0
718062,1,2,0,2,0,0,0,0,0
718062,2,3,0,3,0,0,0,2,0
718062,3,0,0,0,1,0,0,0,1
718062,4,0,0,1,1,0,0,1,2
718062,5,1,0,2,0,0,0,1,0
718062,6,2,0,3,2,0,0,3,3
718062,7,0,0,0,0,0,0,0,0
718062,8,3,2,2,1,0,0,1,0
718062,9,,0,0,0,0,0,0,0
718063,1,0,0,0,0,0,0,0,0
718063,2,0,0,1,0,0,0,1,0
718063,3,1,0,1,0,0,0,0,0
718063,4,0,0,2,1,0,0,2,1
718063,5,0,1,0,1,0,0,0,0
718063,6,1,0,1,2,0,0,1,2
718063,7,0,3,0,3,1,0,0,2
718063,8,0,0,1,0,0,0,1,0
718063,9,0,0,1,1,0,0,1,2
718065,1,0,2,1,2,0,0,1,1
718065,2,0,0,0,0,0,0,0,0
718065,3,1,0,2,2,0,0,1,2
718065,4,0,0,0,0,0,1,0,0
718065,5,0,0,1,0,0,0,0,0
718065,6,0,3,0,3,0,0,0,1
718065,7,0,0,0,0,0,0,0,0
718065,8,0,1,2,1,0,0,1,0
718065,9,0,0,0,1,0,0,0,0
718059,1,1,1,2,1,0,0,1,0
718059,2,0,2,0,3,0,0,0,0
718059,3,2,1,2,2,0,0,0,0
718059,4,0,3,0,3,0,0,0,1
718059,5,1,0,2,1,0,0,1,1
718059,6,1,0,2,0,0,0,2,0
718059,7,0,0,0,0,0,0,0,1
718059,8,0,0,0,0,0,0,0,0
718059,9,0,1,1,2,0,0,3,1
718061,1,0,1,1,3,0,0,3,2
718061,2,0,0,1,0,0,0,0,0
718061,3,0,1,0,2,0,0,0,1
718061,4,0,2,0,4,0,0,0,2
718061,5,1,6,2,5,1,0,1,0
718061,6,0,0,0,1,0,0,0,0
718061,7,0,0,1,1,0,0,1,1
718061,8,0,1,0,2,0,0,0,1
718061,9,0,9,1,9,0,0,1,0
718060,1,0,0,0,1,0,0,0,0
718060,2,1,2,2,2,0,0,1,0
718060,3,0,1,0,2,0,0,0,1
718060,4,0,0,1,1,0,0,0,2
718060,5,0,0,0,1,0,0,0,1
718060,6,0,0,0,1,0,0,0,1
718060,7,2,0,2,0,0,0,2,0
718060,8,0,1,1,2,0,0,2,3
718060,9,0,0,0,0,0,0,0,0
718064,1,0,2,1,3,0,0,0,1
718064,2,0,0,0,1,0,0,0,2
718064,3,0,0,0,0,0,0,0,1
718064,4,0,1,1,2,0,0,2,0
718064,5,3,0,3,1,0,0,0,2
718064,6,0,1,1,1,0,0,1,1
718064,7,0,3,0,3,0,0,0,2
718064,8,1,0,2,1,0,0,1,1
718064,9,0,0,1,0,0,0,1,0
718058,1,0,2,0,1,0,0,1,1
718058,2,0,0,1,0,0,0,2,0
718058,3,0,1,1,2,0,0,1,0
718058,4,1,1,1,1,0,0,0,0
718058,5,3,0,4,0,0,0,1,1
718058,6,0,1,0,3,0,0,0,3
718058,7,0,0,2,0,0,0,2,0
718058,8,0,0,1,0,0,0,1,0
718058,9,1,0,1,0,0,0,0,1
718058,10,1,0,0,0,0,0,1,1
718057,1,1,1,2,2,0,1,1,1
718057,2,0,3,1,2,1,0,1,2
718057,3,0,0,0,0,0,0,1,1
718057,4,0,0,1,0,0,0,1,0
718057,5,0,0,0,0,0,0,0,0
718057,6,0,0,0,1,0,0,0,1
718057,7,0,1,1,2,0,0,1,2
718057,8,0,0,0,0,1,0,1,0
718057,9,0,3,0,2,0,0,0,0
718049,1,0,0,1,0,0,0,2,0
718049,2,0,0,2,1,0,0,2,1
718049,3,0,0,0,0,0,0,0,0
718049,4,3,0,3,2,0,1,2,3
718049,5,1,1,2,4,0,0,1,2
718049,6,0,0,0,1,1,0,0,3
718049,7,0,0,1,0,0,0,1,0
718049,8,0,0,2,0,0,0,3,0
718049,9,,0,0,0,0,0,0,1
718055,1,0,0,0,1,0,0,0,2
718055,2,4,0,3,0,0,0,0,0
718055,3,0,0,0,0,0,0,1,0
718055,4,2,1,3,1,0,1,3,0
718055,5,0,0,1,0,0,0,1,0
718055,6,0,1,0,2,0,0,1,2
718055,7,1,0,1,2,0,0,1,2
718055,8,0,0,0,0,0,1,2,0
718055,9,,0,0,0,0,0,0,0
718054,1,2,0,2,0,0,0,0,0
718054,2,0,0,0,1,0,1,0,1
718054,3,0,0,1,2,0,0,0,2
718054,4,0,0,1,2,0,0,1,2
718054,5,1,0,1,0,0,0,1,0
718054,6,0,2,0,1,0,0,0,3
718054,7,0,2,1,2,0,0,1,0
718054,8,0,0,0,2,0,0,0,2
718054,9,0,0,0,0,0,0,1,0
718056,1,0,0,1,0,0,0,1,1
718056,2,0,0,1,1,0,0,1,0
718056,3,1,0,1,1,0,0,1,2
718056,4,1,0,1,1,0,1,0,1
718056,5,0,0,0,0,0,0,0,0
718056,6,0,0,1,1,0,0,1,2
718056,7,0,0,0,0,0,0,0,0
718056,8,4,0,4,0,0,0,1,1
718056,9,,0,0,1,0,0,0,1
718051,1,0,1,1,1,0,0,1,0
718051,2,0,0,0,1,0,0,0,1
718051,3,0,0,1,0,0,0,1,0
718051,4,1,0,1,0,0,1,1,0
718051,5,4,0,3,1,0,0,1,1
718051,6,0,2,0,3,0,0,0,2
718051,7,0,0,1,2,0,0,2,2
718051,8,0,0,0,1,0,0,0,2
718051,9,,1,0,2,0,0,0,1
718053,1,1,0,3,0,0,0,2,1
718053,2,0,0,0,1,0,0,0,2
718053,3,0,0,0,0,0,0,0,0
718053,4,0,0,0,0,0,0,0,1
718053,5,1,0,2,0,0,0,1,0
718053,6,0,0,0,0,0,0,0,0
718053,7,0,0,1,1,0,0,1,1
718053,8,2,0,3,0,0,0,2,0
718053,9,,0,0,0,0,0,0,0
718050,1,0,2,1,3,0,0,1,1
718050,2,0,0,0,0,0,0,1,0
718050,3,0,0,0,0,0,0,1,0
718050,4,0,0,0,0,0,0,0,0
718050,5,3,0,3,1,0,0,0,1
718050,6,0,0,1,1,0,0,1,0
718050,7,0,0,0,0,0,0,0,0
718050,8,0,0,0,0,0,1,2,0
718050,9,,0,0,0,0,0,0,0
718045,1,0,3,0,4,0,0,0,2
718045,2,2,0,3,0,0,0,1,0
718045,3,0,0,0,0,0,0,0,0
718045,4,0,0,1,0,0,0,1,0
718045,5,0,0,1,1,0,1,1,2
718045,6,0,0,0,1,2,0,1,3
718045,7,0,0,1,1,0,0,1,1
718045,8,0,0,2,0,0,0,3,0
718045,9,0,0,0,1,0,0,0,2
718043,1,0,1,0,2,0,0,0,1
718043,2,0,0,0,0,0,0,0,0
718043,3,0,4,1,3,0,0,1,0
718043,4,0,0,0,0,0,0,2,0
718043,5,0,0,2,0,0,0,2,0
718043,6,3,0,4,0,0,1,1,3
718043,7,0,0,1,1,0,0,1,3
718043,8,0,0,0,0,0,0,0,0
718043,9,2,0,2,0,0,0,1,0
718043,10,1,0,1,0,0,0,3,1
718047,1,1,0,2,2,0,0,1,2
718047,2,2,1,2,2,0,1,1,2
718047,3,2,0,0,1,1,3,1,2
718047,4,1,0,1,1,0,0,1,2
718047,5,0,0,0,0,1,0,0,1
718047,6,1,0,1,2,0,0,0,3
718047,7,0,0,0,0,0,0,0,1
718047,8,0,0,1,1,0,0,2,1
718047,9,,0,0,1,0,0,0,1
718048,1,0,0,0,0,0,0,0,0
718048,2,0,0,0,0,0,0,0,0
718048,3,0,1,0,1,1,0,0,1
718048,4,0,5,0,3,0,0,0,0
718048,5,0,0,1,0,0,0,0,0
718048,6,0,0,1,0,0,0,2,0
718048,7,0,0,0,0,0,0,0,0
718048,8,0,0,2,0,0,0,1,0
718048,9,0,0,0,0,0,0,0,0
718046,1,2,0,2,1,0,0,0,2
718046,2,0,0,0,0,0,0,0,0
718046,3,0,0,0,0,0,0,0,0
718046,4,0,0,1,0,0,0,1,0
718046,5,0,0,0,0,0,0,0,0
718046,6,0,0,0,1,1,0,0,2
718046,7,2,0,2,0,0,0,0,0
718046,8,0,0,0,1,0,0,0,1
718046,9,,0,0,1,0,0,0,1
718041,1,4,0,4,1,0,1,1,2
718041,2,0,0,1,1,0,0,1,2
718041,3,1,0,3,1,0,0,2,1
718041,4,1,1,3,1,0,0,2,0
718041,5,0,1,1,1,0,0,1,0
718041,6,2,0,3,0,0,0,2,0
718041,7,2,0,3,1,0,0,1,1
718041,8,0,0,0,0,0,0,0,1
718041,9,,1,0,2,0,0,0,2
718044,1,1,0,3,0,0,0,2,0
718044,2,2,0,2,0,0,0,1,0
718044,3,0,0,0,0,0,0,1,0
718044,4,2,1,3,2,0,0,1,1
718044,5,0,0,0,1,0,0,0,1
718044,6,0,0,1,0,0,0,1,0
718044,7,0,0,0,1,0,0,1,1
718044,8,2,2,3,3,0,0,1,1
718044,9,,0,0,1,0,0,0,1
718052,1,0,0,1,0,0,0,1,1
718052,2,4,0,4,1,0,1,1,1
718052,3,0,0,0,0,0,0,0,0
718052,4,1,2,2,1,0,1,1,0
718052,5,0,1,0,1,0,0,0,0
718052,6,0,0,0,0,0,0,0,1
718052,7,0,0,1,1,0,1,2,1
718052,8,0,0,1,0,0,0,1,0
718052,9,,0,0,0,0,0,0,0
718040,1,0,0,0,0,0,0,0,0
718040,2,0,0,0,0,0,0,0,0
718040,3,2,0,2,1,0,0,0,1
718040,4,0,1,1,1,0,0,1,0
718040,5,3,0,2,0,0,0,1,0
718040,6,0,0,0,1,0,0,0,1
718040,7,1,8,1,7,2,0,3,1
718040,8,0,0,0,0,0,0,0,0
718040,9,0,0,0,0,0,0,1,0
718042,1,0,0,0,2,0,0,0,2
718042,2,0,0,0,2,0,0,0,2
718042,3,0,0,0,1,0,0,0,2
718042,4,1,0,1,0,0,0,0,0
718042,5,2,1,1,1,0,0,1,0
718042,6,0,0,1,1,0,0,1,1
718042,7,0,0,0,1,0,0,0,0
718042,8,0,2,1,3,0,0,0,1
718042,9,1,0,1,1,0,0,1,2
718039,1,0,0,1,0,0,0,1,1
718039,2,0,0,0,0,0,0,0,0
718039,3,0,0,0,0,0,0,0,0
718039,4,1,1,1,2,0,0,2,1
718039,5,0,0,1,2,0,0,2,2
718039,6,0,3,0,3,0,0,0,0
718039,7,1,0,3,1,0,0,2,1
718039,8,1,2,2,2,0,0,1,2
718039,9,1,0,1,0,0,0,1,0
718038,1,0,0,0,0,0,0,1,0
718038,2,0,0,1,0,0,0,2,0
718038,3,3,2,3,2,0,0,1,0
718038,4,0,0,0,1,0,0,2,0
718038,5,0,0,2,0,0,0,2,0
718038,6,1,0,2,1,0,0,2,0
718038,7,0,0,0,0,0,0,0,0
718038,8,0,0,0,0,0,0,0,1
718038,9,,0,0,0,0,0,0,0
718036,1,1,0,2,0,0,0,1,0
718036,2,0,0,1,1,0,0,3,1
718036,3,0,0,0,0,0,0,1,0
718036,4,0,2,0,1,0,0,0,1
718036,5,0,3,0,4,0,0,0,1
718036,6,1,2,1,2,0,0,0,0
718036,7,0,3,0,4,0,0,0,0
718036,8,0,0,0,2,0,0,0,1
718036,9,0,0,0,0,0,0,0,0
718034,1,0,0,0,0,0,0,0,0
718034,2,4,0,2,2,0,0,0,1
718034,3,1,0,2,0,0,0,2,0
718034,4,2,1,2,2,0,0,0,1
718034,5,0,0,0,1,0,0,0,2
718034,6,0,0,1,0,0,0,1,0
718034,7,0,1,0,2,0,0,0,3
718034,8,0,0,0,0,0,0,1,0
718034,9,,1,0,1,0,0,0,1
718037,1,0,0,2,0,0,0,1,0
718037,2,0,0,3,0,0,0,3,0
718037,3,0,0,0,1,0,0,0,2
718037,4,5,0,5,0,0,0,3,0
718037,5,0,0,0,0,0,0,2,0
718037,6,0,0,0,1,0,0,0,2
718037,7,1,1,1,3,0,0,0,2
718037,8,0,0,0,0,0,0,0,0
718037,9,,0,0,2,0,0,0,1
718030,1,0,0,1,0,0,1,1,1
718030,2,0,0,0,1,0,0,0,1
718030,3,0,0,1,0,0,0,1,0
718030,4,0,0,0,0,0,0,0,0
718030,5,0,0,1,1,0,0,1,1
718030,6,0,0,2,0,0,0,2,0
718030,7,0,0,0,1,0,0,0,1
718030,8,0,2,0,2,0,0,2,2
718030,9,1,0,2,1,0,0,1,1
718032,1,2,1,2,2,0,0,1,2
718032,2,1,0,1,1,0,0,3,0
718032,3,2,0,0,0,0,1,0,0
718032,4,0,0,0,0,1,0,0,1
718032,5,0,0,0,1,0,0,0,1
718032,6,0,0,0,0,0,0,0,1
718032,7,1,0,2,2,0,0,2,1
718032,8,0,0,0,0,0,0,0,1
718032,9,,2,0,2,0,0,0,2
718033,1,0,0,0,1,0,0,0,1
718033,2,0,0,1,2,0,0,1,2
718033,3,0,1,1,2,0,0,1,1
718033,4,1,1,2,2,0,0,2,2
718033,5,0,0,0,0,0,0,0,1
718033,6,1,0,2,1,0,0,0,1
718033,7,0,0,0,0,0,0,2,0
718033,8,4,0,6,0,0,0,1,1
